ID Gender,Gender,Year Enlisted,Years in Service,Workforce Status,Record Count,Average Wage,Average Wage Appx MOE,Total Population,Total Population MOE Appx,PUMS Occupation,Degree Type,ID PUMS Occupation
1,Male,2016,5,TRUE,64," $41,104 "," $8,062 "," 21,906 "," 2,036 ","Military, rank not specified",High School Degree,493011
1,Male,2017,3,TRUE,59," $20,960 "," $3,849 "," 3,420 "," 1,163 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2017,5,TRUE,60," $64,245 "," $8,154 "," 10,040 "," 1,411 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2014,3,TRUE,55," $40,863 "," $6,999 "," 6,695 "," 2,030 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,493011
2,Female,2018,5,TRUE,131," $41,619 "," $17,286 "," 4,997 "," 2,563 ","Military, rank not specified",Master's Degree,559830
1,Male,2015,5,TRUE,20," $56,230 "," $13,384 "," 15,719 ", 676 ,"Military, rank not specified",Bachelor's Degree,553010
1,Male,2015,6,TRUE,271," $38,462 "," $5,982 "," 23,222 "," 3,651 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2016,5,TRUE,84," $54,934 "," $8,494 ", 689 ," 4,670 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2014,4,TRUE,110," $60,282 "," $4,341 ", 812 ," 3,309 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2017,6,TRUE,37," $32,220 "," $76,869 "," 9,498 ", 699 ,Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2014,6,TRUE,14," $53,716 "," $29,290 "," 3,314 "," 1,180 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
2,Female,2015,4,TRUE,183," $39,399 "," $11,238 "," 26,869 "," 3,640 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2016,3,TRUE,105," $80,536 "," $3,624 "," 6,619 "," 1,850 ",Aircraft pilots & flight engineers,Master's Degree,553010
1,Male,2017,2,TRUE,120," $50,548 "," $8,662 "," 4,758 "," 1,554 ",Aircraft mechanics & service technicians,High School Degree,559830
2,Female,2017,3,TRUE,24," $44,987 "," $21,792 "," 3,730 ", 886 ,"Military, rank not specified",Master's Degree,532010
2,Female,2015,2,TRUE,81," $34,894 "," $4,175 "," 16,068 "," 2,453 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,553010
1,Male,2014,5,TRUE,82," $35,801 "," $5,077 "," 9,785 "," 2,475 ","Military, rank not specified",Master's Degree,532010
1,Male,2018,6,TRUE,173," $31,534 "," $9,024 "," 2,627 "," 1,361 ",Firstline enlisted military supervisors,Associate's Degree and Certificate,552010
1,Male,2017,4,TRUE,87," $86,219 "," $12,592 "," 34,640 ", 724 ,Aircraft pilots & flight engineers,Master's Degree,553010
2,Female,2015,6,TRUE,29," $82,693 "," $17,819 "," 4,241 "," 2,670 ",Aircraft pilots & flight engineers,High School Degree and Certificate,553010
1,Male,2018,5,TRUE,144," $75,861 "," $9,192 "," 7,169 "," 2,305 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
2,Female,2016,4,TRUE,67," $46,688 "," $15,981 "," 32,282 "," 4,058 ",Aircraft pilots & flight engineers,Bachelor's Degree,552010
1,Male,2015,4,TRUE,45," $39,310 "," $14,163 "," 3,126 "," 3,550 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,493011
2,Female,2014,6,TRUE,70," $54,838 "," $15,027 "," 2,254 "," 2,733 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2014,2,TRUE,176," $84,782 "," $7,233 "," 12,264 "," 2,410 ",Aircraft mechanics & service technicians,High School Degree,553010
1,Male,2016,4,TRUE,54," $46,011 "," $8,459 "," 3,459 ", 913 ,Firstline enlisted military supervisors,Bachelor's Degree and Certification,532010
2,Female,2017,5,TRUE,45," $75,287 "," $8,255 "," 6,605 "," 1,076 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2017,4,TRUE,27," $47,308 "," $8,303 "," 5,501 "," 2,743 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2018,5,TRUE,344," $42,374 "," $44,220 "," 4,498 ", 717 ,Aircraft mechanics & service technicians,Associate's Degree and Certificate,559830
1,Male,2016,5,TRUE,66," $32,699 "," $5,767 "," 2,682 "," 2,414 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
1,Male,2016,4,TRUE,51," $49,457 "," $7,726 "," 1,155 "," 1,713 ",Aircraft mechanics & service technicians,Bachelor's Degree,532010
2,Female,2017,5,TRUE,226," $40,878 "," $7,564 "," 9,118 "," 2,425 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,493011
1,Male,2016,2,TRUE,139," $72,422 "," $8,985 "," 6,111 "," 2,524 ",Aircraft mechanics & service technicians,High School Degree,553010
2,Female,2015,6,TRUE,210," $49,664 "," $4,713 "," 4,107 "," 2,227 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2018,2,TRUE,79," $33,354 "," $3,279 "," 14,974 "," 2,184 ",Aircraft mechanics & service technicians,Associate's Degree and Certificate,559830
1,Male,2014,4,TRUE,29," $66,243 "," $21,906 "," 24,082 "," 1,380 ","Military, rank not specified",High School Degree,493011
2,Female,2017,5,TRUE,23," $47,418 "," $7,006 ", 458 ," 2,989 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2018,3,TRUE,109," $59,358 "," $7,813 "," 1,315 "," 3,827 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2018,2,TRUE,223," $78,315 "," $4,341 "," 7,402 "," 4,223 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2014,4,TRUE,19," $60,813 "," $5,457 "," 11,358 "," 1,045 ",Firstline enlisted military supervisors,Master's Degree,532010
1,Male,2015,5,TRUE,32," $34,565 "," $6,123 "," 1,146 "," 1,934 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2014,2,TRUE,8," $23,038 "," $14,432 "," 6,386 "," 1,882 ",Aircraft pilots & flight engineers,High School Degree,559830
2,Female,2016,5,TRUE,84," $52,078 "," $4,334 "," 11,285 "," 2,263 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2017,2,TRUE,75," $85,228 "," $13,774 "," 4,777 "," 3,712 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2015,5,TRUE,257," $26,767 "," $18,339 "," 6,842 "," 3,494 ",Aircraft pilots & flight engineers,Master's Degree,493011
2,Female,2016,4,TRUE,121," $41,276 "," $16,931 "," 9,100 "," 2,323 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
2,Female,2014,4,TRUE,41," $42,499 "," $25,821 "," 7,207 "," 3,296 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2014,5,TRUE,165," $83,279 "," $7,318 "," 6,580 "," 4,630 ",Military enlisted tactical operations & air/weapons specialists & crew members,Associate's Degree and/or Certificate,559830
2,Female,2015,2,TRUE,152," $32,664 "," $4,825 "," 7,000 "," 1,882 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,493011
2,Female,2017,2,TRUE,20," $20,062 "," $3,740 "," 17,569 "," 3,114 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2015,2,TRUE,111," $81,854 "," $14,256 "," 10,555 ", 989 ,"Military, rank not specified",High School Degree,493011
2,Female,2018,4,TRUE,28," $77,562 "," $4,308 "," 5,685 "," 1,374 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2017,6,TRUE,205," $43,679 "," $16,435 "," 7,147 "," 1,271 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2018,4,TRUE,65," $64,602 "," $27,879 "," 1,110 "," 1,036 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2014,6,TRUE,141," $39,229 "," $9,089 "," 6,665 "," 1,986 ","Military, rank not specified",Master's Degree,532010
1,Male,2014,2,TRUE,70," $57,834 "," $9,001 "," 5,267 "," 1,887 ","Military, rank not specified",Bachelor's Degree and Certification,532010
2,Female,2016,3,TRUE,166," $56,708 "," $9,082 "," 30,239 ", 867 ,Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2015,2,TRUE,25," $36,357 "," $6,464 "," 29,269 ", 811 ,Aircraft mechanics & service technicians,High School Degree,553010
2,Female,2018,3,TRUE,31," $26,941 "," $38,518 "," 34,242 "," 2,945 ",Aircraft mechanics & service technicians,Bachelor's Degree,532010
2,Female,2017,3,TRUE,27," $81,067 "," $8,991 "," 6,729 "," 2,809 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2018,3,TRUE,126," $32,202 "," $7,571 "," 1,571 "," 4,046 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2014,2,TRUE,269," $27,221 "," $6,273 "," 22,859 "," 2,066 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2015,5,TRUE,97," $44,871 "," $11,305 "," 3,809 "," 3,905 ",Aircraft pilots & flight engineers,High School Degree,559830
2,Female,2015,4,TRUE,31," $50,247 "," $18,171 "," 12,135 "," 1,849 ","Military, rank not specified",Associate's Degree and/or Certificate,553010
1,Male,2015,2,TRUE,143," $63,857 "," $25,867 "," 4,412 "," 2,555 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2018,3,TRUE,134," $50,193 "," $8,236 "," 19,612 "," 1,521 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
1,Male,2017,2,TRUE,101," $47,351 "," $5,745 "," 1,484 "," 2,923 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree and Certification,559830
1,Male,2014,4,TRUE,39," $51,058 "," $4,347 "," 7,114 "," 1,524 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,553010
1,Male,2015,3,TRUE,159," $26,601 "," $19,128 "," 20,664 "," 1,047 ","Military, rank not specified",Bachelor's Degree,552010
1,Male,2015,5,TRUE,150," $37,882 "," $3,539 "," 1,449 "," 1,202 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2015,2,TRUE,612," $67,178 "," $15,303 "," 13,828 "," 1,992 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,493011
1,Male,2015,6,TRUE,53," $20,634 "," $13,904 "," 2,556 "," 3,613 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,559830
2,Female,2014,5,TRUE,138," $52,987 "," $28,458 "," 3,609 ", 808 ,"Military, rank not specified",Bachelor's Degree and Certification,553010
2,Female,2017,4,TRUE,244," $26,626 "," $11,725 "," 10,173 "," 3,231 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
2,Female,2017,6,TRUE,45," $46,532 "," $5,152 "," 6,514 "," 2,553 ",Firstline enlisted military supervisors,Bachelor's Degree,552010
1,Male,2016,4,TRUE,75," $35,697 "," $8,545 "," 12,384 "," 1,434 ",Firstline enlisted military supervisors,Master's Degree,559830
1,Male,2015,2,TRUE,112," $52,987 "," $4,472 "," 6,892 "," 1,956 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree and Certification,493011
2,Female,2016,2,TRUE,315," $53,757 "," $5,312 "," 3,260 "," 3,115 ","Military, rank not specified",Associate's Degree and Certificate,559830
1,Male,2014,3,TRUE,44," $62,421 "," $12,521 "," 5,148 "," 3,180 ",Aircraft mechanics & service technicians,High School Degree and Certificate,532010
2,Female,2015,2,TRUE,181," $89,136 "," $6,640 ", 959 ," 2,791 ","Military, rank not specified",Bachelor's Degree,553010
1,Male,2017,3,TRUE,86," $88,203 "," $7,922 "," 11,562 "," 1,720 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
1,Male,2018,2,TRUE,205," $38,576 "," $6,381 "," 12,816 "," 4,272 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree and Certificate,532010
1,Male,2014,2,TRUE,38," $51,535 "," $17,133 ", 790 ," 2,401 ",Aircraft pilots & flight engineers,High School Degree and Certificate,532010
2,Female,2018,5,TRUE,41," $40,610 "," $12,149 ", 552 ," 3,987 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
2,Female,2018,2,TRUE,668," $57,463 "," $15,945 "," 2,660 "," 3,688 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
1,Male,2016,4,TRUE,110," $52,083 "," $7,717 "," 14,423 "," 2,555 ","Military, rank not specified",Bachelor's Degree,552010
1,Male,2015,5,TRUE,78," $61,080 "," $3,408 "," 5,340 "," 2,753 ",Aircraft pilots & flight engineers,Bachelor's Degree,552010
2,Female,2014,4,TRUE,25," $29,033 "," $11,001 "," 12,397 "," 4,090 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2018,2,TRUE,51," $46,597 "," $7,136 "," 19,722 "," 1,994 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2016,5,TRUE,119," $29,367 "," $6,221 ", 467 ," 2,954 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2017,6,TRUE,30," $77,733 "," $9,416 "," 6,695 "," 1,893 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
2,Female,2015,3,TRUE,89," $74,705 "," $52,794 "," 24,432 "," 2,454 ",Firstline enlisted military supervisors,Associate's Degree and/or Certificate,553010
2,Female,2018,3,TRUE,120," $33,064 "," $3,010 "," 15,299 ", 519 ,Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2018,4,TRUE,61," $40,408 "," $3,867 "," 3,321 "," 2,923 ",Firstline enlisted military supervisors,Bachelor's Degree,493011
2,Female,2018,6,TRUE,58," $66,192 "," $13,899 "," 22,599 "," 1,182 ",Firstline enlisted military supervisors,Master's Degree,532010
1,Male,2018,5,TRUE,40," $89,007 "," $5,610 "," 4,659 "," 3,345 ",Firstline enlisted military supervisors,High School Degree,552010
2,Female,2017,5,TRUE,35," $47,702 "," $6,618 "," 3,351 "," 2,477 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
2,Female,2017,6,TRUE,110," $36,446 "," $5,155 "," 1,169 ", 981 ,Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2018,4,TRUE,63," $29,106 "," $8,093 "," 6,488 "," 1,410 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
2,Female,2015,2,TRUE,59," $57,971 "," $5,346 "," 8,308 "," 2,128 ",Aircraft pilots & flight engineers,Bachelor's Degree,532010
2,Female,2017,4,TRUE,355," $56,054 "," $5,528 "," 18,940 "," 1,582 ","Military, rank not specified",Bachelor's Degree,559830
1,Male,2016,3,TRUE,411," $42,432 "," $5,345 "," 1,404 "," 1,082 ",Aircraft mechanics & service technicians,Master's Degree,559830
2,Female,2016,4,TRUE,14," $55,672 "," $4,918 "," 6,984 "," 2,017 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2017,3,TRUE,130," $56,636 "," $12,952 "," 1,665 "," 4,038 ",Aircraft pilots & flight engineers,Associate's Degree and/or Certificate,559830
1,Male,2015,4,TRUE,61," $40,526 "," $5,261 "," 1,217 "," 1,903 ",Aircraft mechanics & service technicians,Bachelor's Degree and Certification,552010
2,Female,2017,3,TRUE,81," $73,643 "," $3,414 "," 3,411 "," 1,985 ",Aircraft mechanics & service technicians,Bachelor's Degree,559830
1,Male,2017,6,TRUE,304," $30,247 "," $9,241 "," 22,494 "," 1,472 ","Military, rank not specified",High School Degree,559830
1,Male,2018,3,TRUE,10," $44,701 "," $5,265 "," 17,783 "," 1,639 ","Military, rank not specified",High School Degree,552010
1,Male,2015,3,TRUE,35," $68,804 "," $8,016 "," 2,711 "," 1,898 ",Aircraft pilots & flight engineers,Bachelor's Degree,493011
1,Male,2016,6,TRUE,146," $25,313 "," $6,993 "," 17,371 ", 961 ,"Military, rank not specified",High School Degree and Certificate,559830
1,Male,2017,2,TRUE,370," $47,719 "," $5,795 "," 2,361 "," 1,013 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,553010
1,Male,2018,4,TRUE,234," $27,515 "," $7,568 "," 6,023 "," 1,004 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2017,4,TRUE,367," $80,485 "," $5,726 "," 4,264 "," 3,997 ",Firstline enlisted military supervisors,Bachelor's Degree,532010
1,Male,2015,6,TRUE,162," $48,464 "," $9,238 "," 3,837 "," 4,048 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,553010
2,Female,2015,6,TRUE,40," $67,531 "," $14,089 "," 3,508 "," 1,607 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
1,Male,2015,3,TRUE,116," $72,896 "," $8,925 "," 1,360 "," 3,375 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2015,5,TRUE,60," $37,382 "," $5,875 "," 7,713 "," 3,304 ",Aircraft mechanics & service technicians,Bachelor's Degree,493011
1,Male,2014,3,TRUE,47," $29,733 "," $8,751 "," 12,426 "," 1,157 ",Aircraft pilots & flight engineers,Master's Degree,559830
2,Female,2018,6,TRUE,172," $55,083 "," $15,788 "," 1,490 "," 2,610 ","Military, rank not specified",High School Degree,559830
2,Female,2014,5,TRUE,52," $32,639 "," $10,397 "," 1,031 ", 582 ,"Military, rank not specified",High School Degree,559830
2,Female,2016,2,TRUE,61," $38,081 "," $39,430 "," 27,666 "," 1,921 ",Aircraft mechanics & service technicians,Associate's Degree and Certificate,553010
2,Female,2017,6,TRUE,48," $71,867 "," $10,759 "," 29,517 "," 3,020 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2017,2,TRUE,33," $39,656 "," $8,071 "," 14,366 "," 1,036 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2015,3,TRUE,90," $36,565 "," $7,170 "," 5,728 ", 751 ,Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2017,4,TRUE,62," $53,385 "," $4,790 "," 1,117 "," 1,154 ","Military, rank not specified",Bachelor's Degree,493011
1,Male,2018,5,TRUE,493," $50,567 "," $3,294 ", 769 ," 1,942 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2016,3,TRUE,143," $77,358 "," $11,257 "," 9,711 ", 985 ,"Military, rank not specified",Bachelor's Degree,532010
2,Female,2018,3,TRUE,72," $26,150 "," $4,082 "," 2,288 "," 1,963 ","Military, rank not specified",Master's Degree,493011
2,Female,2018,4,TRUE,9," $39,696 "," $9,556 "," 34,333 "," 2,676 ",Aircraft mechanics & service technicians,High School Degree,493011
1,Male,2014,2,TRUE,71," $42,340 "," $7,394 "," 7,618 "," 1,740 ",Firstline enlisted military supervisors,Bachelor's Degree and Certification,552010
2,Female,2014,3,TRUE,6," $40,354 "," $5,556 "," 23,828 "," 1,805 ",Aircraft pilots & flight engineers,High School Degree,553010
2,Female,2014,4,TRUE,180," $40,493 "," $23,949 "," 1,582 "," 2,669 ",Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,552010
1,Male,2016,6,TRUE,147," $25,939 "," $15,771 "," 3,469 "," 2,105 ",Aircraft pilots & flight engineers,High School Degree and Certificate,553010
2,Female,2015,4,TRUE,17," $71,938 "," $3,263 ", 588 ," 2,869 ",Aircraft mechanics & service technicians,Master's Degree,559830
1,Male,2018,4,TRUE,138," $39,238 "," $4,982 "," 11,336 "," 1,329 ",Aircraft pilots & flight engineers,High School Degree,559830
2,Female,2016,3,TRUE,268," $58,716 "," $11,639 "," 4,000 ", 899 ,Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2017,5,TRUE,49," $85,854 "," $22,858 "," 3,297 "," 2,315 ","Military, rank not specified",Associate's Degree and Certificate,559830
2,Female,2016,5,TRUE,6," $65,253 "," $18,340 "," 7,080 "," 2,242 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
1,Male,2018,6,TRUE,25," $86,277 "," $4,302 "," 30,975 "," 1,955 ","Military, rank not specified",Bachelor's Degree,493011
2,Female,2014,2,TRUE,31," $50,751 "," $11,912 "," 13,725 "," 1,101 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2014,3,TRUE,347," $45,912 "," $10,936 "," 2,228 ", 760 ,Military enlisted tactical operations & air/weapons specialists & crew members,High School Degree,493011
2,Female,2014,4,TRUE,75," $80,938 "," $24,819 "," 2,110 "," 2,967 ","Military, rank not specified",High School Degree,532010
1,Male,2017,4,TRUE,30," $38,202 "," $7,865 "," 1,214 ", 940 ,Firstline enlisted military supervisors,High School Degree,553010
1,Male,2018,5,TRUE,9," $71,744 "," $22,139 "," 4,312 "," 2,764 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2014,2,TRUE,34," $52,659 "," $13,107 "," 22,171 "," 2,373 ",Aircraft mechanics & service technicians,High School Degree and Certificate,559830
1,Male,2014,6,TRUE,171," $30,785 "," $6,939 ", 571 ," 1,774 ","Military, rank not specified",Bachelor's Degree,559830
2,Female,2014,4,TRUE,184," $63,891 "," $8,691 "," 5,384 "," 2,988 ","Military, rank not specified",Associate's Degree and Certificate,553010
1,Male,2016,5,TRUE,20," $71,724 "," $13,692 "," 11,029 "," 3,718 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2017,2,TRUE,191," $40,350 "," $7,288 ", 404 ," 2,051 ",Aircraft pilots & flight engineers,Associate's Degree and Certificate,559830
2,Female,2017,6,TRUE,21," $32,760 "," $25,748 "," 9,670 "," 1,290 ","Military, rank not specified",Bachelor's Degree,493011
1,Male,2014,4,TRUE,36," $24,514 "," $5,305 "," 9,523 "," 2,181 ",Firstline enlisted military supervisors,Bachelor's Degree,553010
1,Male,2017,4,TRUE,39," $37,621 "," $6,992 "," 23,656 ", 560 ,"Military, rank not specified",Bachelor's Degree and Certification,559830
1,Male,2017,5,TRUE,75," $27,932 "," $20,037 "," 27,465 ", 903 ,Aircraft mechanics & service technicians,High School Degree,553010
1,Male,2014,6,TRUE,74," $51,574 "," $8,882 "," 7,883 "," 2,428 ",Aircraft pilots & flight engineers,High School Degree,553010
2,Female,2018,2,TRUE,11," $30,278 "," $13,333 ", 884 ," 2,566 ",Aircraft pilots & flight engineers,Bachelor's Degree,553010
1,Male,2015,2,TRUE,153," $68,658 "," $10,601 ", 995 ," 1,397 ",Firstline enlisted military supervisors,High School Degree,559830
2,Female,2017,5,TRUE,357," $46,638 "," $6,196 ", 737 ," 1,094 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,532010
2,Female,2014,5,TRUE,118," $35,676 "," $4,449 "," 5,515 "," 3,091 ","Military, rank not specified",Associate's Degree and/or Certificate,559830
1,Male,2016,3,TRUE,189," $45,761 "," $3,237 ", 926 ," 1,454 ","Military, rank not specified",Bachelor's Degree,553010
2,Female,2015,3,TRUE,276," $30,058 "," $36,029 "," 11,589 "," 1,906 ",Aircraft mechanics & service technicians,Bachelor's Degree,553010
1,Male,2016,2,TRUE,320," $44,734 "," $5,816 "," 11,668 "," 2,691 ",Firstline enlisted military supervisors,High School Degree,559830
1,Male,2018,3,TRUE,60," $69,636 "," $4,834 "," 4,622 "," 3,118 ",Firstline enlisted military supervisors,Master's Degree,553010
2,Female,2017,2,TRUE,96," $23,313 "," $12,190 "," 10,303 "," 4,788 ",Aircraft pilots & flight engineers,High School Degree,553010
1,Male,2015,3,TRUE,164," $40,411 "," $7,477 "," 1,475 "," 1,258 ",Aircraft mechanics & service technicians,High School Degree,552010
1,Male,2017,6,TRUE,128," $41,141 "," $10,612 "," 15,998 "," 1,359 ","Military, rank not specified",High School Degree and Certificate,553010
1,Male,2017,6,TRUE,188," $25,981 "," $9,304 "," 21,919 "," 2,905 ",Aircraft pilots & flight engineers,Master's Degree,493011
1,Male,2014,2,TRUE,9," $61,273 "," $8,968 "," 2,300 "," 2,312 ","Military, rank not specified",Bachelor's Degree,559830
2,Female,2018,5,TRUE,231," $27,332 "," $9,813 "," 4,906 "," 1,324 ",Aircraft mechanics & service technicians,Master's Degree,559830
2,Female,2016,5,TRUE,7," $79,333 "," $4,445 ", 849 ," 1,561 ",Firstline enlisted military supervisors,High School Degree and Certificate,553010
1,Male,2017,4,TRUE,15," $51,222 "," $40,613 "," 11,530 "," 1,379 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,552010
2,Female,2018,4,TRUE,81," $55,330 "," $3,020 ", 551 ," 2,214 ","Military, rank not specified",Bachelor's Degree,559830
2,Female,2015,2,TRUE,213," $22,738 "," $7,855 "," 5,225 ", 746 ,"Military, rank not specified",Bachelor's Degree,532010
1,Male,2017,3,TRUE,20," $43,290 "," $3,705 "," 9,638 "," 2,736 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
1,Male,2018,2,TRUE,22," $36,109 "," $18,146 "," 7,442 "," 1,907 ",Firstline enlisted military supervisors,Bachelor's Degree,559830
2,Female,2016,6,TRUE,35," $35,789 "," $9,870 "," 5,309 ", 536 ,Aircraft mechanics & service technicians,Master's Degree,559830
1,Male,2014,5,TRUE,12," $50,293 "," $5,650 "," 9,379 "," 2,116 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,532010
1,Male,2018,2,TRUE,137," $43,707 "," $16,407 "," 9,360 "," 2,609 ",Aircraft pilots & flight engineers,Bachelor's Degree,559830
2,Female,2015,2,TRUE,158," $70,871 "," $3,875 "," 7,830 "," 4,126 ",Aircraft mechanics & service technicians,Associate's Degree and/or Certificate,553010
1,Male,2018,3,TRUE,188," $51,933 "," $24,839 "," 15,434 "," 1,267 ","Military, rank not specified",High School Degree and Certificate,559830
2,Female,2016,4,TRUE,63," $51,177 "," $29,831 "," 9,763 "," 2,501 ",Firstline enlisted military supervisors,High School Degree,559830
2,Female,2015,2,TRUE,598," $39,360 "," $16,996 "," 6,655 "," 1,777 ",Aircraft mechanics & service technicians,Bachelor's Degree,552010
1,Male,2018,2,TRUE,50," $59,143 "," $4,133 "," 1,621 "," 2,754 ",Firstline enlisted military supervisors,High School Degree,559830
2,Female,2016,2,TRUE,22," $27,629 "," $7,882 "," 3,978 ", 843 ,"Military, rank not specified",High School Degree,552010
2,Female,2014,2,TRUE,42," $26,681 "," $5,402 "," 5,791 "," 3,314 ",Aircraft mechanics & service technicians,Master's Degree,559830
1,Male,2017,6,TRUE,67," $53,413 "," $6,922 "," 2,022 "," 2,285 ",Aircraft mechanics & service technicians,High School Degree,553010
2,Female,2016,5,TRUE,4," $35,746 "," $12,563 "," 24,629 "," 4,001 ",Aircraft mechanics & service technicians,Master's Degree,553010
1,Male,2016,6,TRUE,157," $39,793 "," $8,059 "," 8,695 "," 3,703 ","Military, rank not specified",Bachelor's Degree and Certification,493011
1,Male,2018,2,TRUE,46," $50,321 "," $6,168 "," 32,818 "," 4,271 ",Military enlisted tactical operations & air/weapons specialists & crew members,Master's Degree,559830
2,Female,2015,5,TRUE,100," $28,401 "," $12,263 ", 502 ," 2,900 ","Military, rank not specified",Associate's Degree and Certificate,493011
2,Female,2014,5,TRUE,18," $51,533 "," $7,054 "," 11,057 "," 1,366 ",Military enlisted tactical operations & air/weapons specialists & crew members,Bachelor's Degree,559830
2,Female,2014,3,TRUE,78," $51,116 "," $7,818 "," 18,109 ", 841 ,Firstline enlisted military supervisors,Bachelor's Degree,559830
